Location,Category,Item_ID,Parent_ID,Name,Type,UOM,Unit_Rate_USD,Labor_Rate_USD,Material_Rate_USD,CSI_Title
"Deschutes County, Oregon",Interior Finishes > Insulation > Foam Board Insulation,943660ef-8314-458e-bd30-4730991405a4,N/A (Root),"1-1/2"" 4X8' R-7.5 Scored Squared Edge Rigid Foam Board Insulation",MATERIAL,SF,1.91,29.97,1.39,Thermal Insulation
"Deschutes County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,f012097d-c693-4bdf-8258-d57abc0fd410,N/A (Root),"1-1/2"" Double Check Valve Backflow Preventer",MATERIAL,EA,771.23,67.14,726.58,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Pipe Clamps and Support,e19829aa-6419-491c-b622-b49eb448d177,N/A (Root),"1-1/2"" Electro Galvanized Steel Strut Clamps (10-count)",MATERIAL,EA,8.83,67.14,4.1,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,88478089-5b46-4a7f-8a36-5fa54955163e,N/A (Root),"1-1/2"" FIP X 1-1/2"" FIP Premium Brass Full Port Ball Valve",MATERIAL,EA,72.22,67.14,27.57,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Pipe Clamps and Support,828728ff-4436-4a95-b684-dcfd29c24166,N/A (Root),"1-1/2"" Hinged Split Ring Pipe Hanger Copper Epoxy Coated Clamps (5-count)",MATERIAL,EA,9.72,67.14,4.99,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Pipe Clamps and Support,82647e65-f919-4722-9176-d02fb54ed9d4,N/A (Root),"1-1/2"" Hinged Split Ring Pipe Hanger Galvanized Iron Clamps (5-count)",MATERIAL,EA,9.45,67.14,4.72,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Polyethylene Pipe (PE),a0245d06-f425-4618-8c88-eb4e95f6dbaf,N/A (Root),"1-1/2"" IPS X 500' DR 11 Underground Polyethylene Gas Pipe",MATERIAL,LF,7.27,67.14,1.29,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > PEX Pipe,b936c683-4fdd-45ac-bc27-1e7cf89e0382,N/A (Root),"1-1/2"" Push-To-Connect Disconnect Tool",MATERIAL,EA,11.81,67.14,7.35,Facility Water Distribution
"Deschutes County, Oregon",Concrete and Masonry > Reinforcing > Rebar Accessories,e232ccad-83d9-400f-85f8-7365b414859c,N/A (Root),"1-1/2"" Rebar Chair",MATERIAL,EA,2.17,27.73,0.77,Concrete Accessories
"Deschutes County, Oregon",Plumbing > Specialty Plumbing > Backflow Preventers,8f1f2c6e-5a79-45ff-81c3-2a22fa685f57,N/A (Root),"1-1/2"" Reduced Pressure Principle Assembly Backflow Preventer",MATERIAL,EA,2155.79,67.14,1650.5,Facility Water Distribution
"Deschutes County, Oregon",Electrical > Conduit > Rigid Conduit,ff75d832-d3f0-4e6b-a448-2f5fa85c99ba,N/A (Root),"1-1/2"" Rigid 2-Hole Conduit Straps Fitting",MATERIAL,EA,4.72,58.83,0.81,Common Work Results for Electrical
"Deschutes County, Oregon",Electrical > Conduit > Rigid Conduit,c2e1d960-8066-43d7-a7bb-59ef744cfa3e,N/A (Root),"1-1/2"" Rigid 90-Degree Conduit Elbow Fitting",MATERIAL,EA,21.83,58.83,17.92,Common Work Results for Electrical
"Deschutes County, Oregon",Electrical > Conduit > Rigid Conduit,bff26f1c-7a3a-46d6-a9df-d14a39435ee3,N/A (Root),"1-1/2"" Rigid Water-Tight Conduit Hub Fitting",MATERIAL,EA,21.22,58.83,17.31,Common Work Results for Electrical
"Deschutes County, Oregon",Electrical > Conduit > PVC Conduit,bff62e3f-67f0-4f13-8d56-414bbb51ee2c,N/A (Root),"1-1/2"" Single-Hole PVC Conduit Strap Fitting",MATERIAL,EA,10.33,58.83,6.42,Common Work Results for Electrical
"Deschutes County, Oregon",Electrical > Conduit > Non-Metallic Conduit (ENT),bcda553c-050c-42a8-998a-38e5c8b9568c,N/A (Root),"1-1/2"" Tight Non-Metallic Electrical PVC Conduit Fitting Connector Fitting",MATERIAL,EA,18.44,58.83,17.42,Common Work Results for Electrical
"Deschutes County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,96e751c4-c58f-49c8-8542-6bb538d43e9d,N/A (Root),"1-1/2"" X 1-1/2"" Brass FIP Full Port Ball Valve",MATERIAL,EA,80.15,67.14,35.5,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,8b99ebee-e9de-46b1-9c89-8fbfc79fb6e5,N/A (Root),"1-1/2"" X 1-1/2"" Dual Check Valve",MATERIAL,EA,211.66,67.14,167.01,Facility Water Distribution
"Deschutes County, Oregon",Interior Finishes > Interior Trim > General Purpose Moulding,fe082bae-d559-44d7-89c6-024d39872c5f,N/A (Root),"1-1/2"" X 1-1/2"" Hemlock Wood Full Round Molding",MATERIAL,LF,4.63,37.33,3.98,Millwork
"Deschutes County, Oregon",Roofing > Flashing > Sheet Metal Flashing,8c0d94a5-524d-458c-b620-159a602c151b,N/A (Root),"1-1/2"" X 1-1/2"" X 10' Galvanized Steel 90-DegreeFlashing",MATERIAL,LF,3.86,42.57,0.75,Flexible Flashing
"Deschutes County, Oregon",Roofing > Flashing > Galvanized Steel Flashing,d08424f4-2675-4ff4-aa05-1a5f40a7aba8,N/A (Root),"1-1/2"" X 1-1/2"" X 10' Galvanized Steel Drip Edge Flashing",MATERIAL,LF,4.38,42.57,0.76,Roof Specialties
"Deschutes County, Oregon",Interior Finishes > Interior Trim > Chair Rail,de5569eb-8375-4e87-97a6-333fa37989e3,N/A (Root),"1-1/2"" X 1-1/2"" X 144"" Recycled Polystyrene Molding",MATERIAL,LF,1.7,37.33,1.05,Millwork
"Deschutes County, Oregon",Interior Finishes > Interior Trim > Crown Moulding,b6fb2362-c6bc-4278-81e9-d8f62c0e9ee0,N/A (Root),"1-1/2"" X 1-1/2"" X 94-1/2"" Polyurethane Smooth Corner Molding",MATERIAL,LF,3.31,37.33,2.66,Millwork
"Deschutes County, Oregon",Interior Finishes > Interior Trim > Crown Moulding,fcd18595-40bf-496d-8bb3-a75f1eebd6fa,N/A (Root),"1-1/2"" X 1-1/2"" X 94-1/2"" Polyurethane Smooth Crown Molding",MATERIAL,LF,2.74,37.33,2.09,Millwork
"Deschutes County, Oregon",Interior Finishes > Interior Trim > Chair Rail,f31c8637-b651-4a82-aa92-757a7d96a0e3,N/A (Root),"1-1/2"" X 1-1/2"" X 96"" Recycled Polystyrene Molding",MATERIAL,LF,1.65,37.33,1.0,Millwork
"Deschutes County, Oregon",Interior Finishes > Interior Trim > General Purpose Moulding,b704f2e9-af4b-43da-9f79-21fa773dbb62,N/A (Root),"1-1/2"" X 1-11/16"" Primed Finger Pine Molding",MATERIAL,LF,4.5,37.33,3.85,Millwork
"Deschutes County, Oregon",Interior Finishes > Drywall > Corner Bead,f0c5e9b7-67f9-42e4-aace-434cd2062b74,N/A (Root),"1-1/2"" X 10' 20-Gauge Galvanized Steel Corner Bead",MATERIAL,LF,2.51,31.1,1.31,Gypsum Board
"Deschutes County, Oregon",Siding > Exterior Trim > Aluminum Trim,858545c7-f745-462e-8a66-231e1287a254,N/A (Root),"1-1/2"" X 10' Birch Aluminum Channel Trim",MATERIAL,LF,3.89,37.33,1.41,
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Copper Pipe,9d38a90b-9312-403b-ad39-6240a0692d25,N/A (Root),"1-1/2"" X 10' Copper Type-L Temper Straight Pipe",MATERIAL,LF,21.16,67.14,12.23,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Galvanized Pipe,cb35c73b-8348-496b-996a-73c919d53d72,N/A (Root),"1-1/2"" X 10' Galvanized Black Steel Pipe",MATERIAL,LF,16.28,67.14,7.35,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Polyethylene Pipe (PE),80d41519-2bc1-4b8c-81ec-6ab08be06081,N/A (Root),"1-1/2"" X 100' CTS 250 PSI NSF Poly Pipe",MATERIAL,LF,7.66,67.14,1.68,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Polyethylene Pipe (PE),9ff8542e-7c91-4614-98ff-8d30784d5cb4,N/A (Root),"1-1/2"" X 100' IPS 80 PSI UTY Poly Pipe",MATERIAL,LF,7.39,67.14,1.41,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Polypropylene Pipe (PP),de58325f-ab57-45c4-a5c6-4bb75f774636,N/A (Root),"1-1/2"" X 16"" Polypropylene Double End",MATERIAL,LF,6.9,67.14,0.92,Facility Water Distribution
"Deschutes County, Oregon",Siding > Stone and Brick Veneer > Faux Stone Siding,d189268d-db38-49e6-9ca3-89757453e5b4,N/A (Root),"1-1/2"" X 19-1/4"" X 19-1/4"" Manufactured Concrete Hearth/Cap Stone",MATERIAL,EA,72.24,37.33,44.98,Siding
"Deschutes County, Oregon",Roofing > Flashing > Galvanized Steel Flashing,d3464ac9-a7c6-4dd9-ae35-851487255432,N/A (Root),"1-1/2"" X 2"" X 10' 26-Gauge Galvanized Steel Drip Edge Flashing",MATERIAL,LF,4.41,42.57,0.79,Roof Specialties
"Deschutes County, Oregon",Roofing > Flashing > Galvanized Steel Flashing,85b45872-ef52-49f1-9e1f-85cfdef12ceb,N/A (Root),"1-1/2"" X 2"" X 10' Galvanized Steel Drip Edge Flashing",MATERIAL,LF,4.51,42.57,0.89,Roof Specialties
"Deschutes County, Oregon",Sitework > Landscaping > Irrigation,f9e388d3-94f8-48a7-8fc2-6859129cccc9,N/A (Root),"1-1/2"" X 2"" X 25' Braided Clear Vinyl Tubing",MATERIAL,LF,6.86,67.14,3.65,Planting Irrigation
"Deschutes County, Oregon",Sitework > Landscaping > Irrigation,fb92b2ee-0210-4af1-83ef-ef1fa01677ef,N/A (Root),"1-1/2"" X 2"" X 50' Braided Clear Vinyl Tubing",MATERIAL,LF,5.83,67.14,3.15,Planting Irrigation
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Copper Pipe,c097a351-376a-492e-8342-b19dc773d2d7,N/A (Root),"1-1/2"" X 20' DWV Copper Tubing",MATERIAL,LF,18.71,67.14,9.78,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > PVC Pipe,d42cd09f-afe3-4973-b04b-148306b550c8,N/A (Root),"1-1/2"" X 20' PVC Pipe Schedule 80",MATERIAL,LF,6.42,67.14,1.96,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Copper Pipe,b67cf36d-ea49-43be-b795-12c252e1460e,N/A (Root),"1-1/2"" X 20' Type-K Hard Copper Tubing",MATERIAL,LF,27.11,67.14,18.18,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Copper Pipe,dba4d220-7fc1-4b85-a324-0c9d9474c8b1,N/A (Root),"1-1/2"" X 20' Type-K Med Copper Tubing",MATERIAL,LF,28.07,67.14,19.14,Facility Water Distribution
"Deschutes County, Oregon",Electrical > Conduit > Non-Metallic Conduit (ENT),823dd4a3-f50c-483d-b2e5-70b21115c63d,N/A (Root),"1-1/2"" X 25' - Flexible PVC Non-Metallic UL Liquid Tight Electrical Conduit",MATERIAL,LF,5.92,58.83,2.79,Common Work Results for Electrical
"Deschutes County, Oregon",Electrical > Conduit > Non-Metallic Conduit (ENT),991ff550-5883-41e8-8bec-7ca6f8f2860a,N/A (Root),"1-1/2"" X 25' Electrical Nonmetallic Tubing Conduit",MATERIAL,LF,6.77,58.83,3.64,Common Work Results for Electrical
"Deschutes County, Oregon",Electrical > Conduit > Flexible Metal Conduit (FMC),dae13867-f92d-4d9c-a3f6-d4e0da5bd247,N/A (Root),"1-1/2"" X 25' RWA Metallic Aluminum Flexible Conduit",MATERIAL,LF,11.81,58.83,8.68,Common Work Results for Electrical
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Galvanized Pipe,e8c7f57e-dc8b-4fd7-8634-88170baec57b,N/A (Root),"1-1/2"" X 3' Galvanized Black Steel Pipe",MATERIAL,LF,22.9,67.14,13.97,Facility Water Distribution
"Deschutes County, Oregon",Framing > Rough Carpentry > Exterior Lumber and Decks,fa135826-b0ca-4ec7-a685-cb1cbb414864,N/A (Root),"1-1/2"" X 3-1/2"" X 10' Rough Construction Redwood Lumber",MATERIAL,LF,2.25,37.33,1.46,Wood Framing
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Polyethylene Pipe (PE),a0df2c23-d8ba-4a67-881d-6280fd014653,N/A (Root),"1-1/2"" X 300' IPS 100 PSI NSF Poly Pipe",MATERIAL,LF,6.9,67.14,0.92,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Galvanized Pipe,c3e94c4c-cd22-4384-ac13-6570b9720b18,N/A (Root),"1-1/2"" X 4-1/2"" Galvanized Steel Pipe",MATERIAL,LF,19.79,67.14,10.86,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > PVC Pipe,b6bf0a20-ed56-4bd6-aafb-25fbcd802475,N/A (Root),"1-1/2"" X 5' Furniture Grade Schedule 40 PVC Pipe",MATERIAL,LF,7.86,67.14,3.4,Facility Water Distribution
"Deschutes County, Oregon",Interior Finishes > Interior Trim > Crown Moulding,b4bd358e-9afc-41eb-8015-ab346e7700a2,N/A (Root),"1-1/2"" X 5-1/2"" X 78-3/4"" Polystyrene Crown Molding",MATERIAL,LF,2.63,37.33,1.98,Millwork
"Deschutes County, Oregon",Electrical > Conduit > Flexible Metal Conduit (FMC),d0c14a9d-a490-4b8a-bc39-c4c25200ce13,N/A (Root),"1-1/2"" X 50' Liquidtight Flexible Metallic Steel Conduit",MATERIAL,LF,7.68,58.83,4.55,Common Work Results for Electrical
"Deschutes County, Oregon",Electrical > Conduit > Non-Metallic Conduit (ENT),c9beff52-1d75-41e0-9e2e-675d9f214d53,N/A (Root),"1-1/2"" X 50' Non-Metallic UL Liquid Tight Electrical Conduit",MATERIAL,LF,6.01,58.83,2.88,Common Work Results for Electrical
"Deschutes County, Oregon",Electrical > Conduit > Non-Metallic Conduit (ENT),dc012b84-857a-4929-bbf1-777cb6a6f711,N/A (Root),"1-1/2"" X 50' Ultratite Liquidtight Flexible Non-Metallic PVC Conduit",MATERIAL,LF,5.64,58.83,2.51,Common Work Results for Electrical
"Deschutes County, Oregon",Interior Finishes > Interior Trim > Chair Rail,8adbf654-35f1-4fb8-85e8-a1923b98efc4,N/A (Root),"1-1/2"" X 8-1/4"" X 94-1/2"" Polyurethane Panel Molding",MATERIAL,LF,7.5,37.33,6.85,Millwork
"Deschutes County, Oregon",Doors > Garage Doors,afb8f6e8-252d-423b-902e-b61604cc6cd1,N/A (Root),1-1/4 HP LED Quiet Belt Drive Garage Door Opener,MATERIAL,EA,524.16,37.33,369.0,Wood Doors
"Deschutes County, Oregon",Electrical > Conduit > Flexible Metal Conduit (FMC),a559f530-c15a-45e1-8c92-cf6bb0a455a5,N/A (Root),1-1/4 X 50' Liquidtight Flexible Steel Conduit,MATERIAL,LF,7.93,58.83,4.8,Common Work Results for Electrical
"Deschutes County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,898ed4c7-daae-4833-823e-90cea7cb4acf,N/A (Root),"1-1/4"" - 1-1/2"" ABS Check Valve",MATERIAL,EA,61.63,67.14,16.98,Facility Water Distribution
"Deschutes County, Oregon",Roofing > Flashing > Vent Pipe Flashing,bb9137f3-34d2-4b18-baa8-3b08119fc40b,N/A (Root),"1-1/4"" - 3"" Adjustable Pipe Flashing",MATERIAL,EA,29.24,42.57,7.78,
"Deschutes County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,afd16b82-3a0b-4b02-b487-17400f4ef631,N/A (Root),"1-1/4"" Brass Lead-Free Solder Two-Piece Full Port Ball Valve",MATERIAL,EA,70.61,67.14,25.96,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Pipe Clamps and Support,f7742d87-dcb7-4d11-8ab4-33a8f4cfc2c8,N/A (Root),"1-1/4"" CPVC 2 Galvanized Steel Pipe Strap",MATERIAL,EA,7.56,67.14,2.83,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Pipe Clamps and Support,a7505818-9dcd-41eb-bd71-939fecd89786,N/A (Root),"1-1/4"" CPVC Galvanized Steel Pipe Strap",MATERIAL,EA,7.16,67.14,2.43,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Pipe Clamps and Support,bab1816c-e933-4a5f-9922-c72a063105fe,N/A (Root),"1-1/4"" Hinged Split Ring Pipe Hanger Copper Epoxy Coated Clamps (5-count)",MATERIAL,EA,9.25,67.14,4.52,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Polyethylene Pipe (PE),cda98a1e-cfce-4c4e-b37f-d930200c57e6,N/A (Root),"1-1/4"" IPS X 100' DR 11 Underground Polyethylene Gas Pipe",MATERIAL,LF,6.97,67.14,0.99,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Polyethylene Pipe (PE),f0bb23a0-3e53-4a09-aadb-118532264ce2,N/A (Root),"1-1/4"" IPS X 250' DR 11 Underground Polyethylene Gas Pipe",MATERIAL,LF,7.03,67.14,1.05,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Specialty Plumbing > Backflow Preventers,c77943da-6886-4d66-a39e-d761f497de36,N/A (Root),"1-1/4"" Reduced Pressure Principle Assembly Backflow Preventer",MATERIAL,EA,1814.53,67.14,1429.33,Facility Water Distribution
"Deschutes County, Oregon",Electrical > Conduit > Rigid Conduit,9f24026e-a11c-4e08-8370-4a21d7a5a2a9,N/A (Root),"1-1/4"" Rigid Compression Coupling Fitting",MATERIAL,EA,22.89,58.83,18.98,Common Work Results for Electrical
"Deschutes County, Oregon",Electrical > Conduit > Rigid Conduit,acfee608-e242-4e89-ae43-24f4cebb1628,N/A (Root),"1-1/4"" Rigid Service Entrance Ell Fitting",MATERIAL,EA,21.67,58.83,17.76,Common Work Results for Electrical
"Deschutes County, Oregon",Electrical > Conduit > Rigid Conduit,8bf790dd-e953-4ef8-8aa1-14c05c09f652,N/A (Root),"1-1/4"" Rigid Water-Tight Conduit Hub Fitting",MATERIAL,EA,14.65,58.83,10.74,Common Work Results for Electrical
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Pipe Clamps and Support,e4f5bfe2-3b72-4b45-9c58-a615129d3613,N/A (Root),"1-1/4"" Stainless Steel Pipe Pinch Clamps (10-count)",MATERIAL,EA,7.31,43.11,4.27,
"Deschutes County, Oregon",Roofing > Flashing > Transition Flashing,8e9077d2-02a5-46d4-92eb-e30dc0dc1723,N/A (Root),"1-1/4"" X 1-1/2"" X 10' Galvanized Steel Window Flashing",MATERIAL,LF,3.6,42.57,0.77,
"Deschutes County, Oregon",Interior Finishes > Interior Trim > Chair Rail,891ecf2e-b034-48dc-97c1-c0dfb89068a9,N/A (Root),"1-1/4"" X 1-1/2"" X 96"" Recycled Polystyrene Cap Molding",MATERIAL,LF,2.02,37.33,1.37,Millwork
"Deschutes County, Oregon",Sitework > Fences and Gates > Metal Fencing,d935cd51-2682-4c27-bfd4-83303bd9746b,N/A (Root),"1-1/4"" X 1-1/4"" X 70"" Aluminum Fence",MATERIAL,LF,23.57,31.2,15.27,Fences and Gates
"Deschutes County, Oregon",Interior Finishes > Interior Trim > Crown Moulding,bd2efc11-c36a-4055-b231-d2157cdddc9f,N/A (Root),"1-1/4"" X 1-1/4"" X 94-1/2"" Polyurethane Crown Molding",MATERIAL,LF,2.76,37.33,2.11,Millwork
"Deschutes County, Oregon",Interior Finishes > Interior Trim > General Purpose Moulding,ded7fa8b-b412-457a-8928-374588e13c4f,N/A (Root),"1-1/4"" X 1-1/4"" X 96"" Wood Pine Full Round Molding",MATERIAL,LF,1.8,37.33,1.15,Millwork
"Deschutes County, Oregon",Roofing > Flashing > Transition Flashing,9c689a1c-ceae-4442-ad7c-d31f33c68560,N/A (Root),"1-1/4"" X 1-3/4"" X 6"" 2' Aluminum Window Cap",MATERIAL,LF,3.82,42.57,0.65,
"Deschutes County, Oregon",Roofing > Flashing > Aluminum Flashing,ee93fa0c-cde2-476e-ba64-4560ff5de4ec,N/A (Root),"1-1/4"" X 1-5/8"" X 10' Aluminum Eave Drip Flashing",MATERIAL,LF,4.32,42.57,1.04,Roof Specialties
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Copper Pipe,a65e0e63-6902-4cfe-b28b-737ac75407c5,N/A (Root),"1-1/4"" X 10' Copper Type-L Temper Straight Pipe",MATERIAL,LF,17.07,67.14,8.14,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Galvanized Pipe,9ef3ec89-8ccc-48ff-bee2-33110b3279b1,N/A (Root),"1-1/4"" X 10' Galvanized Black Steel Pipe",MATERIAL,LF,14.52,67.14,5.59,Facility Water Distribution
"Deschutes County, Oregon",Roofing > Flashing > Transition Flashing,dee2aeeb-6caf-4713-8529-2642fd57a3e9,N/A (Root),"1-1/4"" X 10' Galvanized Steel Z Bar Flashing",MATERIAL,LF,4.4,42.57,0.89,
"Deschutes County, Oregon",Interior Finishes > Drywall > Corner Bead,d28b04ca-5975-4d88-8d17-96da707542d3,N/A (Root),"1-1/4"" X 10' Vinyl Corner Bead",MATERIAL,LF,1.77,31.1,0.57,Gypsum Board
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Polyethylene Pipe (PE),cb89715d-2b28-4485-a32a-99e1f8ea4c44,N/A (Root),"1-1/4"" X 100' CTS 250 PSI NSF Poly Pipe",MATERIAL,LF,7.05,67.14,1.07,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Polyethylene Pipe (PE),cc1e0034-4c43-4fd4-93b0-53a56effce6d,N/A (Root),"1-1/4"" X 100' IPS 100 PSI NSF Poly Pipe",MATERIAL,LF,6.97,67.14,0.99,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Polyethylene Pipe (PE),98bd9256-23c3-4133-9d19-4cfc78c55c70,N/A (Root),"1-1/4"" X 100' IPS 100 PSI UTY Poly Pipe",MATERIAL,LF,6.97,67.14,0.99,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Polyethylene Pipe (PE),fcb345aa-602d-4938-beda-dc595baa8814,N/A (Root),"1-1/4"" X 100' IPS 200 PSI NSF Poly Pipe",MATERIAL,LF,7.84,67.14,1.86,Facility Water Distribution
"Deschutes County, Oregon",Electrical > Conduit > Non-Metallic Conduit (ENT),b506eb23-42d5-4c31-a10c-081e7557bbb5,N/A (Root),"1-1/4"" X 100' Nonmetallic UL Liquid Tight Electrical Conduit",MATERIAL,LF,5.66,58.83,2.53,Common Work Results for Electrical
"Deschutes County, Oregon",Interior Finishes > Interior Trim > Casing,92e05e79-3bd4-4bee-b2f9-7ae347724df3,N/A (Root),"1-1/4"" X 2"" X 144"" Polyurethane Flexible Casing",MATERIAL,LF,16.31,37.33,15.66,Millwork
"Deschutes County, Oregon",Interior Finishes > Interior Trim > Casing,e84f4439-6d08-4650-b295-a01e98e5c01e,N/A (Root),"1-1/4"" X 2"" X 84"" Solid Pine T-Astragal Molding",MATERIAL,LF,6.63,37.33,5.98,Millwork
"Deschutes County, Oregon",Interior Finishes > Interior Trim > Casing,8de418de-1480-4f46-a233-95550f0ae019,N/A (Root),"1-1/4"" X 2-1/4"" FJP Pine Wood Brick Molding",MATERIAL,LF,5.55,37.33,4.9,Millwork
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Copper Pipe,d215a74b-882c-478d-8269-503733e4ab50,N/A (Root),"1-1/4"" X 20' DWV Copper Tubing",MATERIAL,LF,19.11,67.14,10.18,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Copper Pipe,daabb57b-b3e4-45bc-9f5d-e93a8c334d7f,N/A (Root),"1-1/4"" X 20' Type-K Hard Copper Tubing",MATERIAL,LF,22.94,67.14,14.01,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Copper Pipe,f09cf488-5338-4525-b335-ab9dc413e9e0,N/A (Root),"1-1/4"" X 20' Type-M Hard Copper Tubing",MATERIAL,LF,18.66,67.14,9.73,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Polyethylene Pipe (PE),cbd69b41-e317-4ebc-bc94-7afcbd5cdd45,N/A (Root),"1-1/4"" X 200' CTS 250 PSI NSF Poly Pipe",MATERIAL,LF,7.23,67.14,1.25,Facility Water Distribution
"Deschutes County, Oregon",Plumbing > Pipe and Tubing > Polyethylene Pipe (PE),b90bad17-0547-4a65-b73a-7cd038e681af,N/A (Root),"1-1/4"" X 25' Polyethylene and Spa Hose",MATERIAL,LF,9.97,67.14,3.99,Facility Water Distribution
"Deschutes County, Oregon",Roofing > Flashing > Vent Pipe Flashing,dabd1281-8292-49b9-b16f-6ea97585f93d,N/A (Root),"1-1/4"" X 3"" Galvanized Steel Adjustable Pipe Flashing",MATERIAL,EA,32.8,42.57,11.34,
